name,part,way,img,detail,manual,number,step
동태살 채소 말이,반찬,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00166_1.png,"주재료
지단 50g, 당근 40g(1/4개), 라이스페이퍼 40g(5장), 동태살 120g(1/4마리), 양상추 40g(6장), 양파 40g(1/3개), 파프리카 40(1/2개), 청피망 40g(1/2개) 소스
땅콩버터 10g(2작은술), 토마토 칠리소스 10g(2작은술)","['1. 토마토칠리소스와 땅콩버터에 물을 섞어 소스를 만든다.a', '2. 동태살은 2×2×10cm로 썰어 데친다.b', '3. 지단, 청피망, 파프리카, 양파, 당근은 채 썬다.', '4. 양상추는 씻어서 4×4cm로 찢는다.c', '5. 라이스페이퍼 위에 동태살, 지단, 청피망, 파프리카, 양파, 당근을 넣고 말아준다.', '6. 양상추를 깔고 동태살채소말이를 썰어 올린 후 소스를 뿌려 완성한다.']",0 3 4 5,pesco
고등어 찜,반찬,찌기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00167_1.png,"주재료
고등어 200g(1/2마리), 미나리 20g, 대파 40g(1개),
파기름 45g(3큰술), 홍고추 5g(1/2개), 레몬(껍질) 5g(1작은술), 생강 2g(1/2작은술), 식초 5g(1작은술), 다진 마늘 5g(1작은술) 소스
양조간장 15g(1큰술), 다시마 5g, 생강즙 2g(1/2작은술), 다진 마늘 2g(1/2작은술), 다진 청양고추 20g(1⅓큰술),
레몬(즙) 10g(2작은술), 식초 15g(1큰술), 설탕 10g(2작은술), 후춧가루 1g
장식
시금치 40g, 방울토마토 40g(1/4개)","['1. 양조간장과 물을 넣어 끓인 후 불은 끄고 다시마를 넣어 우리고 식초, 설탕,레몬즙, 생강즙, 다진 마늘, 후춧가루, 다진 청양고추를 넣어 소스를 만든다.a', '2. 미나리는 줄기 부분을 4cm길이로 잘라 식초를 넣은 물에 담근다.', '3. 대파, 생강, 홍고추, 레몬껍질은 채 썰어 물에 담가두고, 시금치는 뿌리를 손질하고, 방울토마토는 반으로 자른다.', '4. 고등어는 세장 뜨기로 살을 발라낸 후 가시와 껍질을 제거하고 어슷하게 2등분해 생강즙과 술, 레몬즙으로 재워둔다.b', '5. 찜통에 김이 나면 고등어, 파, 생강편을 올리고 5분 찐다.', '6. 팬에 기름을 두르고 다진 마늘과 시금치를 넣어 볶고, 방울토마토는 팬에 익힌다.c', '7. 파 기름을 높은 온도로 올려 쪄낸 고등어살 위에 뿌린다.', '8. 접시에 고등어를 놓고 그 위에 미나리 줄기를 얹은 후 다시 고등어를 얹는다.', '9. 고명으로 시금치와 토마토를 올리고 소스를 끼얹은 후 그 위에 파, 생강, 홍고추, 레몬제스트, 미나리 잎을 섞어 소복하게 얹어 완성한다.']",0 3,pesco
미트소스로 속을 채운 크로켓과 바질,반찬,튀기기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00168_1.png,"주재료
쌀 100g(1/2컵), 양파 15g(1/10개), 버터 10g(2작은술), 미트소스 30g(2큰술), 빵가루 30g(2큰술), 달걀 60g(1개), 토마토 200g(1½개),
올리브오일 20g(4작은술), 화이트와인 30g(2큰술), 닭 육수 300g(1½컵), 밀가루 50g(1/4컵), 기름 200g(1컵)
소스
양파 15g(1/20개), 올리브오일 20g(4작은술), 화이트와인 30g(2큰술), 설탕 20g(4작은술), 후춧가루 2g(1/2작은술)
장식
다진 파슬리 2g(1/2작은술)","['1. 양파와 토마토는 다진다.a', '2. 가열된 팬에 올리브오일을 둘러 양파를 넣어 볶다가 화이트와인을 뿌린다.b', '3. 2에 다진 토마토를 넣고 약한 불에서 끓이다 설탕과 후춧가루를 넣는다.', '4. 냄비에 버터를 녹여 남은 양파를 넣어 볶다가 투명해지면 쌀을 넣어 볶는다.', '5. 4에 화이트와인을 넣어 볶는다. 알코올이 날아가면 닭 육수를 넣어 쌀을 익힌 다음 치즈를 넣는다.', '6. 5에 미트소스를 섞어 동그랗게 모양을 만들고 밀가루, 달걀, 빵가루 순으 로 입혀 기름에 튀긴다.c', '7. 튀긴 라이스크로켓 위에 토마토소스를 올려 올리브오일을 뿌린다.', '8. 다진 파슬리를 장식으로 얹는다.']",0 1 2 4 5,flex
멸치오일로 맛을 낸 모둠 그릴채소 절임,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00169_1.png,"주재료
애호박 40g(1/3개), 파프리카 40g(1/2개), 아스파라거스 40g(3개), 표고버섯 20g(2개) 발사믹식초 20g(4작은술)
부재료
엔다이브 20g(1/3개), 라디치오 20g(1/15개)
양념
멸치젓갈 10g(2작은술), 올리브오일 30g(2큰술), 다진마늘 10g(2작은술), 후춧가루 2g(1/2작은술), 양파 40g(1/3개)","['1. 애호박은 0.5cm로 자르고, 파프리카는 4cm로 자른다.', '2. 아스파라거스는 5cm로 길게 잘라 반으로 가른다.a', '3. 양파는 다지고, 라디치오는 1×4cm로 자르고, 표고버섯은 밑둥을 제거한다.b', '4. 애호박, 파프리카, 아스파라거스, 표고버섯을 달궈진 팬에 굽는다.c', '5. 냄비에 멸치젓갈, 올리브오일, 다진 양파를 넣고 약불에서 2시간 익힌다.', '6. 구운 채소와 버섯을 5에 넣고, 다진 마늘과 후춧가루를 넣어 절인다.', '7. 준비한 접시에 구운 채소와 엔다이브, 라디치오를 담아내고 발사믹을 뿌 려 완성한다.']",0 3,pesco
비지를 넣은 쇠고기말이 구이,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00170_1.png,"주재료
쇠고기 100g, 비지 75g, 양파 25g(/1/6개), 당근 10g(1/10개), 청양고추 10g(1개), 녹말가루 5g(1작은술), 흰후춧가루 5g(1작은술) 쇠고기양념
약간장 2g(1/2작은술), 매실청 5g(1작은술), 청주 5g(1작은술)
약간장
간장 700g(1병), 다시마 20g, 마늘 30g(6개), 생강 20g(1개), 양파 280g(1개), 파 20g(1/2개), 흰 후춧가루 1g, 물 2L 요쿠르트소스
호상요구르트 45g(3큰술), 올리고당 15g(1큰술), 레몬즙 5g(1작은술)
장식
아몬드슬라이스 15g(1큰술)","['1. 소스재료를 섞어 요구르트소스를 만든다.a', '2. 쇠고기는 저며서 마른행주로 핏물을 제거하고 약간장, 매실청, 청주로 양 념하여 재운다.b', '3. 양파, 당근, 청양고추는 다진다.', '4. 비지는 팬에 볶아 수분을 날린 뒤 양파, 당근, 청양고추, 흰후춧가루, 녹말 가루를 섞어 치댄다.c', '5. 고기를 펴고 비지 소를 얹어 만다. 가장자리에 녹말가루를 묻힌다.', '6. 5를 180℃로 예열된 오븐에서 10분 익힌다.(또는 팬에 기름을 두르고 센 불에서 쇠고기 겉면을 먼저 익힌 후 약한 불에서 속까지 익힌다.)', '7. 6을 접시에 담아 요구르트 소스와 아몬드 슬라이스를 곁들인다.', '8. 냄비에 물 2L와 약간장 재료를 넣어 센 불에서 끓인다.', '9. 재료가 끓기 시작하면 불을 줄여 20~30분 조린다.', '10. 거품이 나면 약불에서 2~5분 끓인 후 체에 걸러 식힌다.']",0 1 5,flex
구운 두부 위에 올린 모듬 채소구이와 발사믹 소스,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00171_1.png,"주재료
두부 190g(1/2모), 애호박 40g(1/3개), 가지 30g(1/5개),
토마토 40g(1/10개), 양파 75g(1/2개), 깻잎 2g(2장), 올리브오일 15g(1큰술)
소스
발사믹식초 15g(1큰술), 로즈마리 2g, 후춧가루 5g(1작은술)
장식
황파프리카 5g, 청파프리카 5g, 마늘 10g(2개)","['1. 양파, 토마토, 애호박, 가지를 0.7cm두께로 자르고,a 깻잎은 길게 채 썰 고,b 마늘은 편 썰고, 파프리카는 다진다.', '2. 두부는 물기를 제거하고 팬에 올리브오일을 둘러 굽는다.c', '3. 팬에 올리브오일을 두르고 마늘을 넣어 볶은 뒤 꺼내고, 나머지 채소를 굽는다.', '4. 접시에 두부를 올리고 그 위에 토마토, 가지, 양파, 애호박, 채 썬 깻잎을 올린다.', '5. 발사믹소스와 로즈마리 가루를 뿌린 후, 다진 파프리카와 마늘로 장식한다.']",0,vegan
청국장소스 연어 스테이크,일품,굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00172_1.png,"주재료
마늘종 60g(10개), 연어 200g, 식용유 5g(1/2작은술)
소스
검정깨 5g(1작은술), 청국장가루 5g(1작은술), 마요네즈 20g(4작은술)
장식
대추 5g(1개)","['1. 검정깨, 마요네즈, 청국장 가루를 섞어 소스를 만든다.a', '2. 팬에 식용유를 둘러 연어와 마늘종을 굽는다.b', '3. 대추는 돌려 깎아 채 썬다.c', '4. 마늘종을 접시에 깔고 연어를 올린 뒤 소스를 뿌린다.', '5. 대추채를 얹어 장식한다.']",0 3 4,pesco
두부곤약조림,반찬,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00258_1.png,"재료 곤약(100g), 두부(100g), 가지(20g), 애호박(20g), 꽈리고추(15g)
조림장 감자전분(6g), 저염간장(3g), 물(165g), 다진 마늘(2g)
유자청(10g), 고추기름(10g)","['1. 곤약과 두부는 사방 1㎝ 크기로 깍둑 썰고, 가지와 애호박은 조금 더 작은 크기로 썰고, 꽈리고추는 얇게 송송 썬다.', '2. 곤약을 끓는 물에 식초를 한두 방울 떨어뜨린 후 삶아 냄새를 제거한 후 찬물에 식힌다.', '3. 올리브유(10g)를 두른 팬에 두부를 올려 살짝 굽는다.', '4. 팬에 조림장을 넣은 후 약한 불에서 저어가며 끓이다가 조림장이 고루 섞이면 곤약과 두부, 가지, 애호박을 모두 넣고 조린다.', '5. 조림장이 반 이상 졸아들면 꽈리고추를 넣고 조금 더 조려 마무리한다.']",0,vegan
아귀나가사키조림,반찬,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00259_1.png,"재료 미나리(10g), 숙주(10g), 양파(10g), 대파(10g), 청양고추(5g), 붉은 고추(5g)
아스파라거스(5g), 문어(20g), 꽃게(30g), 조개(30g), 전복(30g)
소라(30g), 새우(50g), 아귀(50g), 녹말물(10g)
육수 마늘(7g), 대파(10g), 통후추(5g), 양파(10g), 가다랑어포(5g)","['1. 미나리, 숙주는 적당한 길이로 썰고, 양파는 채 썰고, 대파, 고추, 아스파라거스는 어슷하게 썬다.', '2. 해산물을 끓는 물에 데친다.', '3. 해산물 데친 물에 육수 재료를 넣고 끓인 뒤 체에 걸러 육수를 만든다.', '4. 냄비에 데친 해산물과 미나리, 숙주, 양파, 대파, 청양고추, 아스파라거스, 붉은 고추를 얹은 뒤 육수를 넣어 끓인다.', '5. 녹말물을 넣어 농도를 맞춘 뒤 조려 마무리한다.']",0 3,pesco
카레가자미조림,반찬,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00260_1.png,"재료 고구마(10g), 당근(10g), 양파(10g), 파프리카(30g), 양송이버섯(10g)
브로콜리(8g), 가자미(50g), 밀가루(15g), 달걀(30g), 버터(10g)
치킨스톡(200g), 코코넛 밀크(14g), 생크림(16g), 청양고추(2g)
양념 다진 마늘(10g), 토마토페이스트(10g), 카레가루(5g), 강황가루(2g)","['1. 고구마, 당근, 양파, 파프리카는 깍둑 썰고, 양송이버섯은 4등분해 썰고, 브로콜리는 먹기 좋게 썬다.', '2. 가자미에 밀가루, 달걀물을 묻혀 버터를 두른 팬에 바삭하게 굽는다.', '3. 식용유를 두른 팬을 약한 불로 달궈 다진 마늘을 볶다가 토마토페이스트를 넣어 볶는다.', '4. 당근, 양파, 고구마를 넣어 볶다가 브로콜리와 치킨스톡, 카레가루, 강황가루을 넣어 잘 섞어 끓인다.', '5. 코코넛 밀크와 생크림, 파프리카, 양송이버섯을 넣어 살짝 더 끓인다.', '6. 구운 가자미와 청양고추를 넣고 조려 마무리한다.']",0 2 3 4 5,pollo-pesco
타콤소스닭조림,반찬,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00261_1.png,"재료 양파(80g), 셀러리(15g), 당근(15g), 사과(30g), 양송이버섯(20g)
새송이버섯(17.5g), 가지(15g), 토마토(125g), 단호박(35g)
브로콜리(25g), 닭가슴살(150g), 닭육수(200g)
닭밑간양념 다진 마늘(4g), 생강(2.5g), 후춧가루(0.3g)
양념 다진 마늘(3g), 월계수잎(1g=2장), 오레가노(0.25g), 바질(0.25g), 파슬리가루(0.1g)","['1. 양파와 셀러리, 당근, 사과, 버섯은 잘게 다지고, 가지, 양파는 한입 크기로 썰고, 토마토는 십자로 칼집을 내고 살짝 데쳐 껍질을 벗긴 뒤 씨를 제거해 다진다.', '2. 단호박과 브로콜리는 한입 크기로 썰어 데친다.', '3. 닭가슴살은 칼집을 내 닭밑간양념한 뒤 팬에 식용유(10g)를 둘러 80%정도 익힌다.', '4. 팬에 식용유를 두르고 다진 마늘을 먼저 볶다가 양파와 셀러리, 당근을 넣어 볶고, 양파가 투명하게 변하면 사과와 버섯을 넣어 볶는다.', '5. 토마토를 넣어 3분 정도 더 볶다가 닭육수와 월계수잎을 넣어 5분 정도 푹 끓인 뒤 한 김 식혀 오레가노와 바질을 넣고 믹서기에 곱게 갈아 타콤소스를 만든다.', '6. 단호박과 브로콜리, 양파, 가지를 센 불에서 빠르게 볶은 뒤 닭고기와 타콤소스를 넣어 조리다가 닭고기가 다 익으면 접시에 담고, 파슬리가루를 뿌려 마무리.']",0 2,pollo
토마토콩조림,반찬,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00262_1.png,"재료 콩(대두, 100g), 양파(50g), 양송이버섯(30g), 토마토(200g)
양념 설탕(4g), 후춧가루(2g), 파슬리가루(2g)","['1. 콩을 충분히 불린 후 냄비에 물과 함께 넣고 삶는다.', '2. 양파와 버섯은 곱게 다진다.', '3. 토마토를 끓는 물에 데쳐 껍질을 벗긴 뒤 으깨 팬에서 끓인다.', '4. 양파와 버섯을 넣고 끓여 숨이 죽으면 설탕과 후춧가루로 간을 한다.', '5. 삶은 콩을 넣고 조린 뒤 파슬리가루를 뿌려 마무리한다.']",0,vegan
관자해장국,국&찌개,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00263_1.png,"재료 풋고추(2g), 붉은 고추(1g), 무(80g), 당근(30g), 양파(50g)
노란 파프리카(30g), 두부(100g)
육수 콩나물(80g), 다시마(7g), 관자(70g), 물(300g)
토마토소스 토마토(200g), 붉은 파프리카(30g), 고춧가루(20g)
발 사믹식초(13g)
양념 다진 마늘(15g)","['1. 고추는 어슷 썰고, 무, 당근, 양파, 노란 파프리카, 두부는 납작하게 썬다.', '2. 토마토소스 재료를 믹서에 갈아 토마토소스를 만든다.', '3. 두부를 제외한 납작 썬 재료를 식용유(5g)를 두른 팬에 볶다가 갈아 놓은 토마토소스를 함께 넣어 볶아 토마토채소소스를 만든다.', '4. 냄비에 육수 재료를 넣고 끓어오르면 다시마를 건진 뒤 다진 마늘을 넣고 다시 끓어오르면 콩나물과 관자를 건져내 따로 둔다.', '5. 육수에 토마토채소소스를 넣어 끓인 후, 마지막으로 두부를 넣어 약 2분 정도 끓인다.', '6. 그릇에 담고 덜어놓았던 콩나물과 관자, 고추를 올려 마무리한다.']",0 3,pesco
견과류들깨해장탕,국&찌개,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00264_1.png,"재료 느타리버섯(20g), 양송이버섯(20g), 표고버섯(20g), 두부(40g)
애호박(40g), 양파(30g), 밤(30g), 호두(10g), 멸치다시마육수(300g)
양념 들기름(10g), 들깻가루(30g)","['1. 느타리버섯, 양송이버섯, 표고버섯, 두부, 애호박, 양파, 껍질 벗긴 밤은 사방 1cm로 깍뚝 썰고, 호두는 반으로 가른다.', '2. 뚝배기에 들기름을 두르고 호두와 밤을 살짝 볶은 후 두부를 제외한 재료를 넣고 볶는다.', '3. 멸치다시마육수를 넣고 끓인다.', '4. 들깻가루와 두부를 넣고 걸쭉하게 끓여 마무리한다.']",0 3,pesco
뿌리채소들깨수제비,국&찌개,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00265_1.png,"재료 다시마(2g), 감자(20g), 연근(20g), 마른 미역(2g)
새알심 찹쌀가루(40g), 물(25g), 소금(0.1g)
양념 들기름(5g), 다진 마늘(15g), 들깻가루(50g), 국간장(5g)","['1. 냄비에 다시마와 물(250g)을 넣고 중간 불에서 끓여 끓어오르면 다시마를 건진다.', '2. 감자와 연근은 껍질을 벗겨 깍둑 썰고 물에 헹궈 전분기를 제거한다.', '3. 마른 미역은 미지근한 물에 담가 불린 후 손으로 바락바락 주물러 한입 크기로 썬다.', '4. 찹쌀가루에 물(25g)과 소금(0.1g)을 넣고 반죽해 작은 새알심을 만든다.', '5. 냄비에 들기름을 두르고 미역과 다진 마늘을 넣고 볶다가 다시마물과 감자, 연근을 넣고 끓인다.', '6. 감자가 익을 때쯤 새알심을 넣어 익힌 후 들깻가루를 넣고 국간장으로 간을 해 마무리한다.']",0,vegan
대구지리탕,국&찌개,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00266_1.png,"재료 대구(150g), 미나리(15g), 청양고추(1g), 붉은 고추(1g)
콩나물(25g), 쑥갓(10g)
반죽 쑥가루(10g), 밀가루(20g)
육수 다시마(1g), 북어(15g), 무(30g), 물(500g)
양념 다진 마늘(10g), 다진 생강(3g)","['1. 대구는 비늘과 내장을 제거하고 흐르는 물에 씻어 비린 향을 없앤다.', '2. 미나리는 6cm 길이로 썰고, 청양고추, 붉은 고추는 어슷하게 썰고, 콩나물, 쑥갓을 씻어 준비한다.', '3. 쑥가루와 밀가루를 섞고 물(15g)을 조금씩 넣어가며 매끈해지도록 반죽한 뒤 30분~1시간 정도 숙성시킨다.', '4. 냄비에 육수 재료를 넣어 10분간 끓여 육수를 만든다.', '5. 다진 마늘과 생강을 넣고 향이 우러나면 대구를 넣은 뒤 대구가 어느 정도 익으면 콩나물을 넣고, 끓어오르면 수제비 반죽을 떼어 넣는다.', '6. 청양고추, 붉은 고추를 넣고 한소끔 더 끓이다가 미나리와 쑥갓을 얹은 뒤 바로 불을 꺼 마무리한다.']",0 3,pesco
양지해장국,국&찌개,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00267_1.png,"재료 쇠고기육수(30g)
느타리버섯(10g), 애호박(20g), 청양고추(1g)
대파(10g), 방울토마토(80g), 콩나물(50g)
양념 다진 마늘(8g), 저염국간장(2.5g), 소금(0.5g)","['1. 육수를 끓인 양지는 건져 얇게 썬다.', '2. 버섯은 잘게 찢고, 애호박은 반달모양으로 납작 썰고, 고추와 대파는 어슷하게 썬다.', '3. 방울토마토에 열십자로 칼집을 넣고 끓는 물에 데쳐 껍질을 벗긴다.', '4. 냄비에 식용유(10g)를 두른 뒤 다진 마늘을 넣고 볶아 향을 낸 뒤 방울토마토를 넣고 볶는다.', '5. 육수(300g), 콩나물, 쇠고기, 느타리버섯, 애호박을 넣고 국간장과 소금으로 간해 끓인다.', '6. 어슷 썬 청양고추와 대파를 넣어 마무리한다.']",0 1,flex
